Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772111610,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772111611,2,,Aggregated,0.000000,0.000000,310,310,310,310,310,310,310,310,310,310,310,2,0,4.313582998292986,155.67781250138069,4.313582998292986,307.0420420044684,85.5
1772111612,4,,Aggregated,0.000000,0.000000,990,990,990,990,990,990,990,990,990,990,990,4,0,310.0,572.7557815007458,4.313582998292986,990.3554170014104,77.75
1772111613,6,,Aggregated,2.000000,0.000000,990,990,990,990,990,990,990,990,990,990,990,5,0,990.0,656.4638752010069,4.313582998292986,991.2962500020512,78.2
1772111614,8,,Aggregated,2.000000,0.000000,630,990,990,990,1600,1600,1600,1600,1600,1600,1600,10,0,570.0,701.735387701774,4.313582998292986,1577.6916250033537,71.1
1772111615,10,,Aggregated,1.000000,0.000000,570,630,990,990,990,1600,1600,1600,1600,1600,1600,14,0,380.0,502.25821450138545,2.4099169968394563,1577.6916250033537,67.92857142857143
1772111616,10,,Aggregated,1.333333,0.000000,570,610,990,990,990,1600,1600,1600,1600,1600,1600,16,0,400.0,502.7062319381912,2.4099169968394563,1577.6916250033537,71.375
1772111617,10,,Aggregated,2.500000,0.000000,570,610,630,990,990,1600,1600,1600,1600,1600,1600,17,0,570.0,508.61401241255567,2.4099169968394563,1577.6916250033537,73.70588235294117
1772111618,10,,Aggregated,2.800000,0.000000,400,600,630,830,990,990,1600,1600,1600,1600,1600,21,0,400.0,484.328541762287,2.4099169968394563,1577.6916250033537,72.04761904761905
1772111619,10,,Aggregated,2.800000,0.000000,400,600,630,830,990,990,1600,1600,1600,1600,1600,21,0,400.0,484.328541762287,2.4099169968394563,1577.6916250033537,72.04761904761905
1772111620,10,,Aggregated,2.428571,0.000000,400,600,630,770,990,990,1600,1600,1600,1600,1600,26,0,380.0,441.5553638464189,1.537249998364132,1577.6916250033537,70.5
