Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772368117,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772368118,5,,Aggregated,0.000000,0.000000,81,82,92,92,150,150,150,150,150,150,150,7,0,81,81.48374414408214,33.4015830012504,153.74595900357235,346.57142857142856
1772368119,10,,Aggregated,0.000000,0.000000,92,110,120,130,150,250,250,250,250,250,250,17,0,92,101.55732841196689,33.4015830012504,250.03483299951768,463.2352941176471
1772368120,15,,Aggregated,1.000000,0.000000,100,120,130,140,150,150,250,250,250,250,250,31,0,100.0,99.03145964551274,26.38045899948338,250.03483299951768,503.7096774193548
1772368121,15,,Aggregated,4.500000,0.000000,110,130,130,140,140,150,250,250,250,250,250,41,0,110.0,103.28152334167076,26.38045899948338,250.03483299951768,548.3658536585366
1772368122,15,,Aggregated,6.666667,0.000000,110,130,140,140,150,170,190,250,250,250,250,51,0,110.0,102.64796813762764,26.38045899948338,250.03483299951768,520.2745098039215
1772368123,15,,Aggregated,7.750000,0.000000,100,130,140,140,150,190,250,300,300,300,300,63,0,100.0,103.39595038096867,26.38045899948338,299.0300829987973,486.2857142857143
1772368124,15,,Aggregated,8.400000,0.000000,92,130,130,140,150,220,250,300,300,300,300,73,0,92,103.22361126022209,26.38045899948338,299.0300829987973,455.0821917808219
1772368125,15,,Aggregated,8.500000,0.000000,92,130,130,140,150,220,250,300,300,300,300,85,0,92,100.7412980115452,26.38045899948338,299.0300829987973,447.32941176470587
1772368126,15,,Aggregated,9.285714,0.000000,90,130,130,140,150,220,290,300,300,300,300,98,0,87,100.43883756098899,26.38045899948338,299.0300829987973,437.31632653061223
1772368127,15,,Aggregated,9.125000,0.000000,84,120,130,140,150,220,250,290,300,300,300,110,0,82,99.52062573614636,26.38045899948338,299.0300829987973,426.9
1772368128,15,,Aggregated,9.444444,0.000000,88,110,130,140,170,240,250,290,300,300,300,120,0,87,100.1911899247716,25.047499999345746,299.0300829987973,436.9166666666667
1772368129,15,,Aggregated,9.900000,0.000000,88,110,130,140,150,220,250,290,300,300,300,131,0,88,99.98968351133148,25.047499999345746,299.0300829987973,425.77862595419845
1772368130,15,,Aggregated,10.900000,0.000000,84,110,130,140,150,220,280,290,300,300,300,141,0,84,100.21238295726333,25.047499999345746,299.0300829987973,429.1063829787234
1772368131,15,,Aggregated,11.100000,0.000000,82,110,130,140,150,220,250,290,300,300,300,153,0,82,98.68492453586953,25.047499999345746,299.0300829987973,431.4117647058824
1772368132,15,,Aggregated,11.100000,0.000000,82,110,130,140,150,220,280,290,300,300,300,165,0,82,99.71754744853543,25.047499999345746,299.0300829987973,429.2969696969697
1772368133,15,,Aggregated,11.200000,0.000000,84,120,130,140,150,220,280,290,300,300,300,176,0,82,99.67019481820734,25.047499999345746,299.0300829987973,437.60795454545456
1772368134,15,,Aggregated,11.200000,0.000000,87,120,130,140,150,220,280,290,300,300,300,190,0,86,100.20599233164256,25.047499999345746,299.0300829987973,446.2263157894737
1772368135,15,,Aggregated,11.600000,0.000000,84,120,130,140,150,240,280,290,300,300,300,197,0,84,99.79473542134564,25.047499999345746,299.0300829987973,435.48730964467006
1772368136,15,,Aggregated,11.200000,0.000000,84,120,130,140,150,220,260,280,300,300,300,208,0,82,98.81840387018971,25.047499999345746,299.0300829987973,435.24038461538464
1772368137,15,,Aggregated,11.700000,0.000000,86,110,130,140,150,220,260,280,300,300,300,224,0,84,98.58192636599077,25.047499999345746,299.0300829987973,436.02232142857144
1772368139,15,,Aggregated,11.200000,0.000000,86,120,130,140,150,220,260,280,300,300,300,230,0,84,98.52827793030251,25.047499999345746,299.0300829987973,438.2782608695652
1772368140,15,,Aggregated,10.900000,0.000000,82,110,130,140,150,210,260,280,300,300,300,243,0,82,96.85853226734933,22.92949999537086,299.0300829987973,431.6831275720165
1772368141,15,,Aggregated,11.400000,0.000000,81,110,130,140,150,210,250,280,300,300,300,253,0,81,96.27719946631706,22.92949999537086,299.0300829987973,433.3122529644269
1772368142,15,,Aggregated,11.200000,0.000000,82,110,130,140,150,210,250,280,300,300,300,266,0,82,96.49143376307457,22.92949999537086,299.0300829987973,430.4172932330827
1772368143,15,,Aggregated,11.200000,0.000000,82,110,130,140,150,210,250,280,300,300,300,277,0,82,96.50126776528975,22.92949999537086,299.0300829987973,425.3971119133574
1772368144,15,,Aggregated,11.000000,0.000000,80,110,130,130,150,210,250,280,300,300,300,289,0,80,95.6556192560415,22.92949999537086,299.0300829987973,426.7716262975779
1772368145,15,,Aggregated,11.100000,0.000000,80,110,130,130,150,210,250,280,300,300,300,298,0,80,95.44836467117518,22.92949999537086,299.0300829987973,429.53691275167785
1772368146,15,,Aggregated,11.200000,0.000000,81,110,130,140,150,210,250,280,300,300,300,314,0,80,96.11745131528579,22.92949999537086,299.0300829987973,428.22929936305735
1772368147,15,,Aggregated,11.200000,0.000000,82,110,130,130,150,210,250,280,300,300,300,326,0,82,96.5794286993475,22.92949999537086,299.0300829987973,431.6963190184049
1772368148,15,,Aggregated,10.800000,0.000000,82,110,130,140,150,210,250,280,300,300,300,338,0,82,96.8623403757499,22.92949999537086,299.0300829987973,428.56508875739644
1772368149,15,,Aggregated,11.600000,0.000000,80,110,130,140,150,210,250,280,300,300,300,347,0,80,96.17490191351047,22.92949999537086,299.0300829987973,428.8184438040346
1772368150,15,,Aggregated,11.800000,0.000000,82,110,130,130,150,210,250,280,300,300,300,361,0,82,96.81597739056436,22.92949999537086,299.0300829987973,433.7562326869806
1772368151,15,,Aggregated,11.400000,0.000000,82,110,130,130,150,210,250,280,300,300,300,371,0,82,96.66339960914154,22.92949999537086,299.0300829987973,430.92183288409706
1772368152,15,,Aggregated,11.800000,0.000000,82,110,130,130,150,210,250,280,300,300,300,384,0,82,96.25217665882246,22.92949999537086,299.0300829987973,425.2369791666667
1772368153,15,,Aggregated,11.800000,0.000000,82,110,130,130,150,210,250,280,300,300,300,395,0,82,96.44098776704676,22.92949999537086,299.0300829987973,423.68101265822787
1772368154,15,,Aggregated,11.800000,0.000000,83,110,130,130,150,210,250,260,300,300,300,406,0,82,96.42372167976188,22.92949999537086,299.0300829987973,422.1600985221675
1772368155,15,,Aggregated,11.700000,0.000000,83,110,130,130,150,210,250,260,300,300,300,416,0,83,96.24878135573803,22.92949999537086,299.0300829987973,425.0576923076923
1772368156,15,,Aggregated,11.700000,0.000000,82,110,130,130,150,210,250,260,300,300,300,426,0,82,95.50571293658096,22.92949999537086,299.0300829987973,422.74178403755866
1772368157,15,,Aggregated,11.500000,0.000000,82,110,130,130,150,210,250,260,300,300,300,437,0,82,95.58042391989946,22.92949999537086,299.0300829987973,426.29519450800916
1772368158,15,,Aggregated,11.500000,0.000000,82,110,130,130,150,210,250,260,300,300,300,446,0,81,95.28660408069206,22.92949999537086,299.0300829987973,423.3520179372197
1772368159,15,,Aggregated,10.800000,0.000000,82,110,130,130,150,210,240,260,300,300,300,458,0,81,95.23870706767991,22.92949999537086,299.0300829987973,424.31877729257644
1772368160,15,,Aggregated,10.800000,0.000000,82,110,130,130,150,210,240,260,300,300,300,466,0,82,95.34797943989115,22.92949999537086,299.0300829987973,426.9699570815451
1772368161,15,,Aggregated,11.000000,0.000000,82,110,130,130,150,210,240,260,300,300,300,476,0,82,95.22344057352582,22.92949999537086,299.0300829987973,429.4012605042017
1772368162,15,,Aggregated,10.000000,0.000000,82,110,130,130,150,200,240,260,300,300,300,486,0,82,95.66332854111901,22.92949999537086,299.0300829987973,431.7798353909465
1772368163,15,,Aggregated,10.000000,0.000000,82,110,130,130,150,210,240,260,300,300,300,494,0,82,95.85528087648818,22.92949999537086,299.0300829987973,429.91902834008096
1772368164,15,,Aggregated,10.100000,0.000000,82,110,130,130,150,210,240,260,300,300,300,507,0,82,95.72265804337401,22.92949999537086,299.0300829987973,427.06706114398423
1772368165,15,,Aggregated,10.000000,0.000000,82,110,130,130,150,210,240,260,300,300,300,518,0,82,95.52705068338487,22.92949999537086,299.0300829987973,428.5405405405405
1772368166,15,,Aggregated,10.000000,0.000000,82,110,130,130,150,200,240,260,300,300,300,529,0,82,95.35478899620266,22.92949999537086,299.0300829987973,427.26843100189035
1772368167,15,,Aggregated,10.200000,0.000000,82,110,130,130,150,200,240,260,300,300,300,541,0,82,95.05625070053236,22.92949999537086,299.0300829987973,426.6210720887246
1772368168,15,,Aggregated,10.300000,0.000000,82,110,130,130,150,200,240,260,300,300,300,551,0,82,94.94161419050168,22.92949999537086,299.0300829987973,428.7259528130671
1772368169,15,,Aggregated,10.600000,0.000000,82,110,130,130,150,190,240,260,300,300,300,564,0,82,94.36058385808985,22.92949999537086,299.0300829987973,426.0921985815603
1772368170,15,,Aggregated,10.400000,0.000000,81,110,120,130,150,190,240,260,300,300,300,575,0,81,93.88083631124691,22.92949999537086,299.0300829987973,424.93391304347824
1772368171,15,,Aggregated,10.400000,0.000000,81,110,120,130,150,190,240,260,300,300,300,586,0,81,93.43900924906394,22.92949999537086,299.0300829987973,425.0529010238908
1772368172,15,,Aggregated,11.200000,0.000000,81,110,120,130,150,190,240,260,300,300,300,597,0,81,93.36932140528613,22.92949999537086,299.0300829987973,426.3718592964824
1772368173,15,,Aggregated,11.000000,0.000000,81,110,120,130,150,190,240,250,300,300,300,611,0,81,93.37090835180636,22.92949999537086,299.0300829987973,423.4418985270049
