Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772615047,15,,Aggregated,11.600000,0.000000,82,110,120,130,150,160,250,290,300,300,300,272,0,82,92.57297688271352,23.84037500451086,303.4410830005072,428.29411764705884
1772615048,15,,Aggregated,11.600000,0.000000,82,110,120,130,150,160,250,290,300,300,300,282,0,81,92.34428621308093,23.84037500451086,303.4410830005072,422.1843971631206
1772615049,15,,Aggregated,11.700000,0.000000,82,110,120,130,150,170,260,290,300,300,300,293,0,82,93.566333628348,23.84037500451086,303.4410830005072,422.70989761092153
1772615050,15,,Aggregated,11.700000,0.000000,82,110,120,130,150,160,250,290,300,300,300,307,0,82,93.24775570394935,23.84037500451086,303.4410830005072,428.5798045602606
1772615051,15,,Aggregated,11.500000,0.000000,82,110,120,130,150,160,260,290,300,300,300,321,0,82,93.13039602835556,23.84037500451086,303.4410830005072,425.0498442367601
1772615052,15,,Aggregated,11.600000,0.000000,82,110,120,130,150,160,260,290,300,300,300,329,0,82,93.43332662343101,23.84037500451086,303.4410830005072,428.741641337386
1772615053,15,,Aggregated,11.300000,0.000000,82,110,120,130,150,160,260,290,300,300,300,340,0,82,93.46257929441087,22.53920899966033,303.4410830005072,428.84411764705885
1772615054,15,,Aggregated,11.300000,0.000000,82,110,120,130,150,160,250,290,300,300,300,351,0,82,93.53753229658892,22.53920899966033,303.4410830005072,433.04558404558406
1772615055,15,,Aggregated,10.900000,0.000000,82,110,120,130,150,160,250,290,300,300,300,364,0,82,93.89094608545398,22.53920899966033,303.4410830005072,436.83516483516485
1772615056,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,170,260,290,300,300,300,372,0,82,94.12986749759844,22.53920899966033,303.4410830005072,439.9166666666667
1772615057,15,,Aggregated,10.800000,0.000000,83,110,120,130,150,170,260,290,300,300,300,385,0,83,94.79682586776083,22.53920899966033,303.4410830005072,439.5896103896104
1772615058,15,,Aggregated,11.400000,0.000000,83,110,120,130,150,170,260,290,300,300,300,392,0,82,94.50157026298702,22.53920899966033,303.4410830005072,443.4234693877551
1772615059,15,,Aggregated,10.700000,0.000000,83,110,120,130,150,190,260,290,300,300,300,406,0,82,95.3839459214067,22.53920899966033,303.4410830005072,438.44827586206895
1772615060,15,,Aggregated,10.900000,0.000000,82,110,120,130,150,190,260,290,300,300,300,419,0,82,94.5968212031088,22.53920899966033,303.4410830005072,436.3699284009547
1772615061,15,,Aggregated,11.200000,0.000000,82,110,120,130,150,200,260,290,300,300,300,428,0,82,95.53877200256619,22.53920899966033,303.4410830005072,434.86682242990656
1772615062,15,,Aggregated,11.100000,0.000000,83,110,120,130,150,200,260,290,300,300,300,440,0,82,95.43690833202577,22.53920899966033,303.4410830005072,440.4340909090909
1772615063,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,200,260,290,300,300,300,451,0,82,95.60017617759574,22.53920899966033,303.4410830005072,441.8292682926829
1772615064,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,200,260,290,300,300,300,462,0,82,95.35591169931658,22.53920899966033,303.4410830005072,438.48268398268397
1772615065,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,290,300,300,300,474,0,82,94.97245112253205,22.53920899966033,303.4410830005072,438.95569620253167
1772615066,15,,Aggregated,10.900000,0.000000,82,110,120,130,150,200,260,290,300,300,300,486,0,82,95.30611650835554,22.53920899966033,303.4410830005072,440.93415637860085
1772615067,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,200,270,290,300,300,300,493,0,82,95.9493100853349,22.53920899966033,303.4410830005072,438.2657200811359
1772615068,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,290,300,300,300,506,0,82,95.65312062862827,22.53920899966033,303.4410830005072,437.92687747035575
1772615069,15,,Aggregated,11.500000,0.000000,82,110,120,130,150,200,260,290,300,300,300,515,0,82,95.71167976523125,22.53920899966033,303.4410830005072,435.2135922330097
1772615070,15,,Aggregated,11.200000,0.000000,82,110,120,130,150,200,260,290,300,300,300,529,0,82,95.1182626750127,22.53920899966033,303.4410830005072,436.9319470699433
1772615071,15,,Aggregated,11.000000,0.000000,82,100,120,130,150,200,260,290,300,300,300,542,0,81,94.94101191161315,22.53920899966033,303.4410830005072,437.9667896678967
1772615072,15,,Aggregated,11.100000,0.000000,81,100,120,130,150,200,260,290,300,300,300,550,0,81,94.67656605835973,22.53920899966033,303.4410830005072,434.78909090909093
1772615073,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,200,260,290,300,300,300,560,0,82,95.03646257341772,22.53920899966033,303.4410830005072,438.0125
1772615074,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,290,300,300,300,572,0,81,94.84108435334257,22.53920899966033,303.4410830005072,437.15909090909093
1772615075,15,,Aggregated,11.100000,0.000000,82,110,120,130,150,200,260,290,300,300,300,584,0,81,94.95067758240884,22.53920899966033,303.4410830005072,435.18835616438355
1772615076,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,290,300,300,300,595,0,82,95.10666393635046,22.53920899966033,303.4410830005072,438.7596638655462
1772615077,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,280,300,300,300,606,0,81,94.90342457611524,22.53920899966033,303.4410830005072,435.1171617161716
1772615078,15,,Aggregated,11.000000,0.000000,82,110,120,130,150,200,260,290,300,300,300,616,0,81,95.14288873396691,22.53920899966033,303.4410830005072,431.1152597402597
