Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772365386,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772365387,2,,Aggregated,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,2,0,1.4747919994988479,3.0985414996393956,1.4747919994988479,4.722290999779943,60.0
1772365388,4,,Aggregated,0.000000,0.000000,310,310,310,310,310,310,310,310,310,310,310,4,0,5,154.7880414982501,1.4747919994988479,306.7006249984843,72.75
1772365389,6,,Aggregated,0.000000,0.000000,3,5,310,310,310,310,310,310,310,310,310,7,0,3,89.62783928395116,1.4747919994988479,306.7006249984843,65.85714285714286
1772365390,8,,Aggregated,2.000000,0.000000,5,310,310,310,840,840,840,840,840,840,840,8,0,3,183.47691662347643,1.4747919994988479,840.4204580001533,67.625
1772365391,10,,Aggregated,2.333333,0.000000,310,310,840,1400,1600,1600,1600,1600,1600,1600,1600,10,0,5,446.07652499908,1.4747919994988479,1592.268749998766,68.1
1772365392,10,,Aggregated,2.333333,0.000000,310,310,840,1400,1600,1600,1600,1600,1600,1600,1600,10,0,5,446.07652499908,1.4747919994988479,1592.268749998766,68.1
1772365393,10,,Aggregated,1.600000,0.000000,840,1400,2300,2300,3200,3800,3800,3800,3800,3800,3800,15,0,840.0,1162.5115527994542,1.4747919994988479,3815.749167006288,71.46666666666667
1772365394,10,,Aggregated,1.666667,0.000000,1400,1600,2300,3200,3800,3800,3800,3800,3800,3800,3800,19,0,1400.0,1441.1179583679002,1.4747919994988479,3815.749167006288,72.26315789473684
1772365395,10,,Aggregated,1.666667,0.000000,930,1500,2300,2300,3800,3800,3800,3800,3800,3800,3800,21,0,930.0,1304.1902400946128,1.4747919994988479,3815.749167006288,71.0952380952381
1772365396,10,,Aggregated,1.875000,0.000000,930,1500,2300,2300,3800,3800,3800,3800,3800,3800,3800,22,0,840.0,1272.897636408743,1.4747919994988479,3815.749167006288,71.5
1772365397,10,,Aggregated,2.333333,0.000000,1400,1500,2300,2300,3800,3800,3800,3800,3800,3800,3800,24,0,930.0,1297.9754739993343,1.4747919994988479,3815.749167006288,71.375
1772365398,10,,Aggregated,2.333333,0.000000,1400,1500,2300,2300,3800,3800,3800,3800,3800,3800,3800,24,0,930.0,1297.9754739993343,1.4747919994988479,3815.749167006288,71.375
1772365399,10,,Aggregated,2.333333,0.000000,1400,1500,2300,2300,3800,3800,3800,3800,3800,3800,3800,24,0,930.0,1297.9754739993343,1.4747919994988479,3815.749167006288,71.375
